15174	9 3 4 7 5	2015-06-30	
15173	5 3 7 9 5	2015-06-29	
15172	4 0 6 0 5	2015-06-28	
15171	4 1 0 5 1	2015-06-27	
15170	9 0 0 2 5	2015-06-26	
15169	1 6 0 4 0	2015-06-25	
15168	7 4 4 0 9	2015-06-24	
15167	3 5 6 9 2	2015-06-23	
15166	5 3 3 9 7	2015-06-22	
15165	3 8 9 8 4	2015-06-21	
15164	3 9 2 9 0	2015-06-20	
15163	6 4 6 3 2	2015-06-19	
15162	0 7 6 8 5	2015-06-18	
15161	6 6 2 7 8	2015-06-17	
15160	1 7 3 1 0	2015-06-16	
15159	7 2 2 0 2	2015-06-15	
15158	7 6 3 9 2	2015-06-14	
15157	0 8 4 3 2	2015-06-13	
15156	9 7 3 7 1	2015-06-12	
15155	4 0 5 3 9	2015-06-11	
15154	2 2 4 4 5	2015-06-10	
15153	0 8 8 0 3	2015-06-09	
15152	6 8 1 7 6	2015-06-08	
15151	4 5 5 1 8	2015-06-07	
15150	7 7 5 8 2	2015-06-06	
15149	0 8 4 4 0	2015-06-05	
15148	1 6 1 5 6	2015-06-04	
15147	0 7 5 0 6	2015-06-03	
15146	3 1 8 8 4	2015-06-02	
15145	6 2 7 0 1	2015-06-01	
15144	0 5 4 5 8	2015-05-31	
15143	2 4 0 4 0	2015-05-30	
15142	2 9 6 6 3	2015-05-29	
15141	9 2 9 2 7	2015-05-28	
15140	6 7 7 9 3	2015-05-27	
15139	8 1 1 1 2	2015-05-26	
15138	4 7 3 2 0	2015-05-25	
15137	2 2 9 8 4	2015-05-24	
15136	8 8 4 3 8	2015-05-23	
15135	0 2 7 5 6	2015-05-22	
15134	1 5 6 9 1	2015-05-21	
15133	9 5 6 2 6	2015-05-20	
15132	3 9 3 9 6	2015-05-19	
15131	7 7 4 7 2	2015-05-18	
15130	5 1 2 2 8	2015-05-17	
15129	2 3 2 7 1	2015-05-16	
15128	8 9 2 3 3	2015-05-15	
15127	0 8 1 8 1	2015-05-14	
15126	2 1 1 2 5	2015-05-13	
15125	5 4 4 0 0	2015-05-12	
15124	5 1 3 3 3	2015-05-11	
15123	5 9 0 4 2	2015-05-10	
15122	6 7 5 4 8	2015-05-09	
15121	6 4 0 3 7	2015-05-08	
15120	8 7 4 9 3	2015-05-07	
15119	6 1 4 4 0	2015-05-06	
15118	2 7 3 5 5	2015-05-05	
15117	7 6 0 9 8	2015-05-04	
15116	7 6 8 7 4	2015-05-03	
15115	6 2 3 0 2	2015-05-02	
15114	3 1 0 7 0	2015-05-01	
15113	7 7 7 2 4	2015-04-30	
15112	9 7 1 8 8	2015-04-29	
15111	9 7 2 1 4	2015-04-28	
15110	8 2 4 5 4	2015-04-27	
15109	6 4 9 7 9	2015-04-26	
15108	8 6 5 3 8	2015-04-25	
15107	7 1 0 6 1	2015-04-24	
15106	6 8 8 9 8	2015-04-23	
15105	7 0 0 4 1	2015-04-22	
15104	9 8 6 5 6	2015-04-21	
15103	4 9 9 0 1	2015-04-20	
15102	3 9 5 3 0	2015-04-19	
15101	6 3 3 2 8	2015-04-18	
15100	5 3 6 6 8	2015-04-17	
15099	7 7 1 5 8	2015-04-16	
15098	4 1 3 1 2	2015-04-15	
15097	6 8 8 3 1	2015-04-14	
15096	2 1 8 2 9	2015-04-13	
15095	2 3 7 8 8	2015-04-12	
15094	5 4 6 2 9	2015-04-11	
15093	6 0 2 4 5	2015-04-10	
15092	7 0 3 1 0	2015-04-09	
15091	7 9 5 1 5	2015-04-08	
15090	6 8 4 8 3	2015-04-07	
15089	6 5 4 8 9	2015-04-06	
15088	1 0 8 1 0	2015-04-05	
15087	0 1 3 4 4	2015-04-04	
15086	9 3 0 0 9	2015-04-03	
15085	4 1 6 5 2	2015-04-02	
15084	9 4 1 5 5	2015-04-01	
15083	0 1 3 1 7	2015-03-31	
15082	2 5 5 1 5	2015-03-30	
15081	6 0 3 1 8	2015-03-29	
15080	3 2 0 1 4	2015-03-28	
15079	5 2 8 0 6	2015-03-27	
15078	1 1 4 8 3	2015-03-26	
15077	9 6 5 9 6	2015-03-25	
15076	9 3 7 6 1	2015-03-24	
15075	4 2 3 0 1	2015-03-23	
15074	4 4 1 6 2	2015-03-22	
15073	9 4 2 1 0	2015-03-21	
15072	7 9 3 4 6	2015-03-20	
15071	7 5 9 0 9	2015-03-19	
15070	4 1 8 7 6	2015-03-18	
15069	9 8 6 1 8	2015-03-17	
15068	5 5 9 7 1	2015-03-16	
15067	7 1 8 5 7	2015-03-15	
15066	2 0 8 2 7	2015-03-14	
15065	6 9 6 2 6	2015-03-13	
15064	5 2 7 5 8	2015-03-12	
15063	1 3 8 5 3	2015-03-11	
15062	0 6 8 5 7	2015-03-10	
15061	9 1 8 1 6	2015-03-09	
15060	4 4 7 2 7	2015-03-08	
15059	0 2 4 5 5	2015-03-07	
15058	8 8 9 2 9	2015-03-06	
15057	7 7 9 6 0	2015-03-05	
15056	8 1 3 0 7	2015-03-04	
15055	9 6 9 9 6	2015-03-03	
15054	0 6 3 3 3	2015-03-02	
15053	7 4 7 1 9	2015-03-01	
15052	5 9 8 1 1	2015-02-28	
15051	9 5 1 7 9	2015-02-27	
15050	0 3 9 1 9	2015-02-26	
15049	2 5 1 4 6	2015-02-25	
15048	0 8 5 2 9	2015-02-17	
15047	8 0 0 4 5	2015-02-16	
15046	3 0 5 3 3	2015-02-15	
15045	5 7 7 0 9	2015-02-14	
15044	7 2 5 4 5	2015-02-13	
15043	7 5 1 3 5	2015-02-12	
15042	2 3 2 7 1	2015-02-11	
15041	5 3 8 4 2	2015-02-10	
15040	4 6 6 9 7	2015-02-09	
15039	5 4 8 5 8	2015-02-08	
15038	9 2 2 3 1	2015-02-07	
15037	1 5 1 9 6	2015-02-06	
15036	8 7 1 1 5	2015-02-05	
15035	6 7 4 5 3	2015-02-04	
15034	0 4 9 3 5	2015-02-03	
15033	9 8 6 3 7	2015-02-02	
15032	4 1 3 4 3	2015-02-01	
15031	5 2 4 3 0	2015-01-31	
15030	8 2 0 6 4	2015-01-30	
15029	9 2 7 5 9	2015-01-29	
15028	3 5 7 4 4	2015-01-28	
15027	2 8 1 1 8	2015-01-27	
15026	8 3 3 2 7	2015-01-26	
15025	3 8 1 1 9	2015-01-25	
15024	6 0 6 1 0	2015-01-24	
15023	4 9 6 8 4	2015-01-23	
15022	7 5 8 9 4	2015-01-22	
15021	3 3 9 5 2	2015-01-21	
15020	2 1 6 6 2	2015-01-20	
15019	9 1 4 8 6	2015-01-19	
15018	8 3 1 1 6	2015-01-18	
15017	8 8 0 0 5	2015-01-17	
15016	2 9 0 8 4	2015-01-16	
15015	8 4 5 4 1	2015-01-15	
15014	4 0 3 7 2	2015-01-14	
15013	4 1 2 0 7	2015-01-13	
15012	8 6 4 9 6	2015-01-12	
15011	3 1 8 2 6	2015-01-11	
15010	8 6 2 2 6	2015-01-10	
15009	5 7 4 9 1	2015-01-09	
15008	6 1 3 8 2	2015-01-08	
15007	0 3 9 3 3	2015-01-07	
15006	9 4 7 8 6	2015-01-06	
15005	6 9 3 9 6	2015-01-05	
15004	1 4 2 8 2	2015-01-04	
15003	5 2 4 7 2	2015-01-03	
15002	7 4 9 8 4	2015-01-02	
15001	3 9 7 4 0	2015-01-01	
14357	3 6 2 8 5	2014-12-31	
14356	7 8 6 8 9	2014-12-30	
14355	9 5 0 0 0	2014-12-29	
14354	0 6 9 5 8	2014-12-28	
14353	3 5 5 6 5	2014-12-27	
14352	0 6 0 0 8	2014-12-26	
14351	6 8 8 4 7	2014-12-25	
14350	2 6 6 5 7	2014-12-24	
14349	6 6 1 6 2	2014-12-23	
14348	1 6 8 4 8	2014-12-22	
14347	9 8 2 3 1	2014-12-21	
14346	2 0 4 4 4	2014-12-20	
14345	5 1 2 4 9	2014-12-19	
14344	0 9 7 4 2	2014-12-18	
14343	6 8 7 8 6	2014-12-17	
14342	9 7 6 8 9	2014-12-16	
14341	7 1 1 7 3	2014-12-15	
14340	1 2 9 2 3	2014-12-14	
14339	5 8 9 8 9	2014-12-13	
14338	3 9 8 5 0	2014-12-12	
14337	6 6 2 2 2	2014-12-11	
14336	7 5 3 5 6	2014-12-10	
14335	9 0 1 2 8	2014-12-09	
14334	3 9 4 4 0	2014-12-08	
14333	6 9 5 6 4	2014-12-07	
14332	6 6 6 9 2	2014-12-06	
14331	7 1 3 5 0	2014-12-05	
14330	7 8 0 0 6	2014-12-04	
14329	3 5 9 7 6	2014-12-03	
14328	5 4 3 2 0	2014-12-02	
14327	3 5 4 4 3	2014-12-01	
14326	8 8 1 5 3	2014-11-30	
14325	0 3 7 6 6	2014-11-29	
14324	5 8 9 1 8	2014-11-28	
14323	8 2 6 1 2	2014-11-27	
14322	9 6 9 8 3	2014-11-26	
14321	6 5 2 9 7	2014-11-25	
14320	2 3 6 0 7	2014-11-24	
14319	6 9 6 5 7	2014-11-23	
14318	5 9 4 5 1	2014-11-22	
14317	0 5 9 1 1	2014-11-21	
14316	3 7 1 5 9	2014-11-20	
14315	1 5 3 4 2	2014-11-19	
14314	7 9 5 3 3	2014-11-18	
14313	4 0 2 0 3	2014-11-17	
14312	3 7 7 5 5	2014-11-16	
14311	2 9 6 8 1	2014-11-15	
14310	4 8 9 1 8	2014-11-14	
14309	3 8 2 8 8	2014-11-13	
14308	1 8 0 9 1	2014-11-12	
14307	2 9 6 3 9	2014-11-11	
14306	1 3 1 0 6	2014-11-10	
14305	0 0 4 8 7	2014-11-09	
14304	7 5 0 2 5	2014-11-08	
14303	0 7 8 1 5	2014-11-07	
14302	8 6 2 5 3	2014-11-06	
14301	5 2 4 2 2	2014-11-05	
14300	2 9 0 1 7	2014-11-04	
14299	5 3 2 5 3	2014-11-03	
14298	2 8 0 5 2	2014-11-02	
14297	8 8 8 1 1	2014-11-01	
14296	3 9 9 7 9	2014-10-31	
14295	7 9 4 6 9	2014-10-30	
14294	8 1 5 6 2	2014-10-29	
14293	3 5 9 9 5	2014-10-28	
14292	8 4 1 8 2	2014-10-27	
14291	4 8 8 0 7	2014-10-26	
14290	4 3 3 2 7	2014-10-25	
14289	0 4 8 4 5	2014-10-24	
14288	2 4 5 2 9	2014-10-23	
14287	2 7 5 9 5	2014-10-22	
14286	9 8 8 0 0	2014-10-21	
14285	8 2 6 4 4	2014-10-20	
14284	0 1 8 6 5	2014-10-19	
14283	3 4 3 9 2	2014-10-18	
14282	5 9 0 7 4	2014-10-17	
14281	7 9 4 4 6	2014-10-16	
14280	1 3 1 7 4	2014-10-15	
14279	5 9 2 9 9	2014-10-14	
14278	7 3 9 4 7	2014-10-13	
14277	5 1 3 3 1	2014-10-12	
14276	4 9 7 2 7	2014-10-11	
14275	2 8 6 1 3	2014-10-10	
14274	4 7 5 3 2	2014-10-09	
14273	5 8 5 3 2	2014-10-08	
14272	4 1 7 3 3	2014-10-07	
14271	7 7 0 5 7	2014-10-06	
14270	6 5 8 5 5	2014-10-05	
14269	0 3 2 5 6	2014-10-04	
14268	7 4 0 6 7	2014-10-03	
14267	1 4 9 3 5	2014-10-02	
14266	5 0 6 9 5	2014-10-01	
14265	4 5 9 2 5	2014-09-30	
14264	1 0 7 5 5	2014-09-29	
14263	8 5 7 5 2	2014-09-28	
14262	2 1 9 2 0	2014-09-27	
14261	4 1 2 6 2	2014-09-26	
14260	3 6 6 7 7	2014-09-25	
14259	1 1 0 4 4	2014-09-24	
14258	4 5 2 3 3	2014-09-23	
14257	6 6 6 0 4	2014-09-22	
14256	7 7 1 4 0	2014-09-21	
14255	6 9 1 4 3	2014-09-20	
14254	9 2 4 7 1	2014-09-19	
14253	4 4 1 3 0	2014-09-18	
14252	5 5 7 8 2	2014-09-17	
14251	4 2 1 4 2	2014-09-16	
14250	1 7 7 3 9	2014-09-15	
14249	8 1 0 8 3	2014-09-14	
14248	4 4 1 2 6	2014-09-13	
14247	2 2 9 1 2	2014-09-12	
14246	2 2 2 3 3	2014-09-11	
14245	6 1 9 2 3	2014-09-10	
14244	3 0 2 1 8	2014-09-09	
14243	7 9 9 0 3	2014-09-08	
14242	2 4 5 4 0	2014-09-07	
14241	8 5 8 5 9	2014-09-06	
14240	8 6 4 5 7	2014-09-05	
14239	7 2 4 7 7	2014-09-04	
14238	4 1 9 7 7	2014-09-03	
14237	6 8 5 8 6	2014-09-02	
14236	8 4 1 4 6	2014-09-01	
14235	7 4 8 0 2	2014-08-31	
14234	0 7 1 3 7	2014-08-30	
14233	9 2 1 6 9	2014-08-29	
14232	6 1 4 6 0	2014-08-28	
14231	4 6 3 2 6	2014-08-27	
14230	0 8 3 0 5	2014-08-26	
14229	4 7 4 5 8	2014-08-25	
14228	2 4 3 4 6	2014-08-24	
14227	3 2 6 7 4	2014-08-23	
14226	1 9 3 6 8	2014-08-22	
14225	7 9 2 1 7	2014-08-21	
14224	6 9 6 7 3	2014-08-20	
14223	8 0 4 5 5	2014-08-19	
14222	5 0 4 5 2	2014-08-18	
14221	2 7 2 3 7	2014-08-17	
14220	4 4 9 1 9	2014-08-16	
14219	2 9 5 1 1	2014-08-15	
14218	8 0 8 8 3	2014-08-14	
14217	1 3 7 7 1	2014-08-13	
14216	0 3 3 3 4	2014-08-12	
14215	6 0 9 8 1	2014-08-11	
14214	2 1 4 3 0	2014-08-10	
14213	7 7 5 9 5	2014-08-09	
14212	0 5 6 1 0	2014-08-08	
14211	2 0 5 7 4	2014-08-07	
14210	4 0 5 8 5	2014-08-06	
14209	7 1 2 2 0	2014-08-05	
14208	7 7 8 8 9	2014-08-04	
14207	1 4 7 3 2	2014-08-03	
14206	9 0 6 4 8	2014-08-02	
14205	9 0 7 7 3	2014-08-01	
14204	5 6 4 7 4	2014-07-31	
14203	4 1 1 8 3	2014-07-30	
14202	4 7 5 5 3	2014-07-29	
14201	8 3 4 7 3	2014-07-28	
14200	0 2 5 7 4	2014-07-27	
14199	2 5 1 3 7	2014-07-26	
14198	8 9 3 8 8	2014-07-25	
14197	9 7 4 2 8	2014-07-24	
14196	4 6 0 1 8	2014-07-23	
14195	8 4 0 6 8	2014-07-22	
14194	0 4 6 4 8	2014-07-21	
14193	5 1 3 6 6	2014-07-20	
14192	5 3 9 1 5	2014-07-19	
14191	7 5 7 0 5	2014-07-18	
14190	5 3 7 6 6	2014-07-17	
14189	5 5 0 3 7	2014-07-16	
14188	3 0 2 2 1	2014-07-15	
14187	3 2 6 5 8	2014-07-14	
14186	6 0 5 7 2	2014-07-13	
14185	4 5 2 5 1	2014-07-12	
14184	5 2 3 3 5	2014-07-11	
14183	7 7 4 9 6	2014-07-10	
14182	7 5 3 8 0	2014-07-09	
14181	7 2 7 5 9	2014-07-08	
14180	7 5 9 1 4	2014-07-07	
14179	2 6 4 9 9	2014-07-06	
14178	9 0 9 1 1	2014-07-05	
14177	5 8 0 4 3	2014-07-04	
14176	0 3 4 6 4	2014-07-03	
14175	6 9 1 0 9	2014-07-02	
14174	4 0 9 7 5	2014-07-01	
14173	8 8 8 8 7	2014-06-30	
14172	9 5 9 8 1	2014-06-29	
14171	6 3 0 9 1	2014-06-28	
14170	2 5 7 4 7	2014-06-27	
14169	1 0 4 6 2	2014-06-26	
14168	1 9 8 6 3	2014-06-25	
14167	7 6 5 0 7	2014-06-24	
14166	0 9 9 3 3	2014-06-23	
14165	1 5 2 9 0	2014-06-22	
14164	9 9 3 4 9	2014-06-21	
14163	3 0 2 8 3	2014-06-20	
14162	7 2 9 1 9	2014-06-19	
14161	5 5 0 9 4	2014-06-18	
14160	9 2 8 5 2	2014-06-17	
14159	0 9 0 6 0	2014-06-16	
14158	3 7 0 9 2	2014-06-15	
14157	0 7 9 9 0	2014-06-14	
14156	1 5 9 8 5	2014-06-13	
14155	2 1 3 4 1	2014-06-12	
14154	2 6 8 9 2	2014-06-11	
14153	3 0 8 9 0	2014-06-10	
14152	0 2 8 0 6	2014-06-09	
14151	9 8 7 2 1	2014-06-08	
14150	0 2 8 0 2	2014-06-07	
14149	6 8 9 7 1	2014-06-06	
14148	2 9 5 0 8	2014-06-05	
14147	1 4 2 8 4	2014-06-04	
14146	8 1 8 8 1	2014-06-03	
14145	4 1 5 3 8	2014-06-02	
14144	8 6 5 7 1	2014-06-01	
14143	6 7 5 8 6	2014-05-31	
14142	6 5 6 4 0	2014-05-30	
14141	8 1 0 2 1	2014-05-29	
14140	7 6 6 3 2	2014-05-28	
14139	1 3 8 8 4	2014-05-27	
14138	3 8 7 5 1	2014-05-26	
14137	5 5 8 2 6	2014-05-25	
14136	2 6 8 3 4	2014-05-24	
14135	1 4 4 6 5	2014-05-23	
14134	6 3 3 1 7	2014-05-22	
14133	0 0 6 2 9	2014-05-21	
14132	3 5 1 6 5	2014-05-20	
14131	5 9 4 1 7	2014-05-19	
14130	0 1 4 2 4	2014-05-18	
14129	0 8 8 4 8	2014-05-17	
14128	2 1 5 1 3	2014-05-16	
14127	2 2 7 8 8	2014-05-15	
14126	8 4 8 4 2	2014-05-14	
14125	1 4 7 4 0	2014-05-13	
14124	3 9 5 8 2	2014-05-12	
14123	8 3 1 7 2	2014-05-11	
14122	2 0 3 9 6	2014-05-10	
14121	5 8 0 7 1	2014-05-09	
14120	2 4 4 4 6	2014-05-08	
14119	9 0 4 9 5	2014-05-07	
14118	1 9 4 3 8	2014-05-06	
14117	8 9 5 1 8	2014-05-05	
14116	9 0 6 3 1	2014-05-04	
14115	1 6 5 7 4	2014-05-03	
14114	2 1 4 3 3	2014-05-02	
14113	7 5 8 4 0	2014-05-01	
14112	0 1 3 9 1	2014-04-30	
14111	9 0 5 4 3	2014-04-29	
14110	4 7 5 5 0	2014-04-28	
14109	6 5 2 9 0	2014-04-27	
14108	1 6 8 5 1	2014-04-26	
14107	6 3 9 2 9	2014-04-25	
14106	0 8 2 1 0	2014-04-24	
14105	4 9 0 3 1	2014-04-23	
14104	5 7 6 2 0	2014-04-22	
14103	8 3 2 4 2	2014-04-21	
14102	7 5 0 9 4	2014-04-20	
14101	1 0 9 9 4	2014-04-19	
14100	2 6 9 5 2	2014-04-18	
14099	4 6 4 4 5	2014-04-17	
14098	1 3 9 4 8	2014-04-16	
14097	7 7 4 7 5	2014-04-15	
14096	2 1 6 4 3	2014-04-14	
14095	7 7 5 7 3	2014-04-13	
14094	1 8 9 1 9	2014-04-12	
14093	1 9 6 1 0	2014-04-11	
14092	5 0 8 3 8	2014-04-10	
14091	4 9 6 7 9	2014-04-09	
14090	8 3 8 9 6	2014-04-08	
14089	6 6 0 9 3	2014-04-07	
14088	5 7 1 9 4	2014-04-06	
14087	8 4 4 1 9	2014-04-05	
14086	7 9 5 2 5	2014-04-04	
14085	2 4 3 1 5	2014-04-03	
14084	9 8 7 0 3	2014-04-02	
14083	0 9 3 2 1	2014-04-01	
14082	3 2 4 1 8	2014-03-31	
14081	2 0 6 3 9	2014-03-30	
14080	5 8 7 4 6	2014-03-29	
14079	7 9 4 1 9	2014-03-28	
14078	4 6 7 6 1	2014-03-27	
14077	7 4 7 6 5	2014-03-26	
14076	3 8 2 7 0	2014-03-25	
14075	4 1 4 7 5	2014-03-24	
14074	5 0 0 0 1	2014-03-23	
14073	0 4 2 6 8	2014-03-22	
14072	4 8 8 7 4	2014-03-21	
14071	2 9 2 4 0	2014-03-20	
14070	1 1 9 2 1	2014-03-19	
14069	0 6 4 4 0	2014-03-18	
14068	1 0 2 3 8	2014-03-17	
14067	3 1 8 0 3	2014-03-16	
14066	0 0 3 3 4	2014-03-15	
14065	2 9 0 3 1	2014-03-14	
14064	2 1 8 1 4	2014-03-13	
14063	4 7 8 2 8	2014-03-12	
14062	3 8 2 3 2	2014-03-11	
14061	2 2 5 0 5	2014-03-10	
14060	9 3 2 3 8	2014-03-09	
14059	4 2 9 4 0	2014-03-08	
14058	3 2 2 6 9	2014-03-07	
14057	5 0 1 5 9	2014-03-06	
14056	6 7 8 2 9	2014-03-05	
14055	8 0 7 3 7	2014-03-04	
14054	7 2 5 8 2	2014-03-03	
14053	8 1 2 3 6	2014-03-02	
14052	0 3 2 5 7	2014-03-01	
14051	5 3 6 4 2	2014-02-28	
14050	4 2 4 3 9	2014-02-27	
14049	9 0 8 9 4	2014-02-26	
14048	8 6 1 1 5	2014-02-25	
14047	8 9 8 6 9	2014-02-24	
14046	5 8 4 2 1	2014-02-23	
14045	7 4 7 2 9	2014-02-22	
14044	3 5 4 2 8	2014-02-21	
14043	5 0 1 0 4	2014-02-20	
14042	3 6 3 8 3	2014-02-19	
14041	7 2 5 4 7	2014-02-18	
14040	9 0 1 8 9	2014-02-17	
14039	9 2 2 2 8	2014-02-16	
14038	2 9 1 5 9	2014-02-15	
14037	1 8 5 7 1	2014-02-14	
14036	1 0 4 5 0	2014-02-13	
14035	4 6 7 0 4	2014-02-12	
14034	5 1 8 6 6	2014-02-11	
14033	9 4 9 1 9	2014-02-10	
14032	2 6 6 6 9	2014-02-09	
14031	8 9 1 8 4	2014-02-08	
14030	4 0 5 8 4	2014-02-07	
14029	6 0 5 7 8	2014-01-29	
14028	4 4 0 1 2	2014-01-28	
14027	7 2 7 1 8	2014-01-27	
14026	1 0 7 4 7	2014-01-26	
14025	2 0 7 4 7	2014-01-25	
14024	2 2 4 8 3	2014-01-24	
14023	6 4 9 8 1	2014-01-23	
14022	6 0 3 4 4	2014-01-22	
14021	3 5 4 6 0	2014-01-21	
14020	1 8 2 0 2	2014-01-20	
14019	4 3 0 7 3	2014-01-19	
14018	0 2 1 6 8	2014-01-18	
14017	0 7 1 5 4	2014-01-17	
14016	9 8 2 4 3	2014-01-16	
14015	1 7 5 0 8	2014-01-15	
14014	5 3 5 0 9	2014-01-14	
14013	6 0 0 8 7	2014-01-13	
14012	9 0 2 3 9	2014-01-12	
14011	5 3 7 3 3	2014-01-11	
14010	4 1 6 4 2	2014-01-10	
14009	6 1 8 5 6	2014-01-09	
14008	1 3 4 7 5	2014-01-08	
14007	4 2 4 8 0	2014-01-07	
14006	3 4 4 5 9	2014-01-06	
14005	1 2 1 5 4	2014-01-05	
14004	9 2 9 0 9	2014-01-04	
14003	6 1 2 9 9	2014-01-03	
14002	3 7 5 9 1	2014-01-02	
14001	9 6 3 4 9	2014-01-01	
13358	9 8 8 0 2	2013-12-31	
13357	1 5 4 7 4	2013-12-30	
13356	8 0 0 5 7	2013-12-29	
13355	0 3 0 9 1	2013-12-28	
13354	9 9 7 9 7	2013-12-27	
13353	5 8 9 4 4	2013-12-26	
13352	4 5 4 2 8	2013-12-25	
13351	2 1 1 7 8	2013-12-24	
13350	0 5 2 1 1	2013-12-23	
13349	8 3 3 7 6	2013-12-22	
13348	5 6 6 6 1	2013-12-21	
13347	7 9 7 1 0	2013-12-20	
13346	7 6 7 4 6	2013-12-19	
13345	0 6 7 8 8	2013-12-18	
13344	1 1 0 0 6	2013-12-17	
13343	6 6 1 5 9	2013-12-16	
13342	2 5 4 0 4	2013-12-15	
13341	1 5 6 4 1	2013-12-14	
13340	4 1 4 0 5	2013-12-13	
13339	9 5 8 3 9	2013-12-12	
13338	5 4 9 2 6	2013-12-11	
13337	3 2 6 5 2	2013-12-10	
13336	1 6 6 8 1	2013-12-09	
13335	8 5 2 2 8	2013-12-08	
13334	4 3 9 4 5	2013-12-07	
13333	6 6 5 1 9	2013-12-06	
13332	7 2 6 6 7	2013-12-05	
13331	1 8 9 4 4	2013-12-04	
13330	8 9 3 5 5	2013-12-03	
13329	3 5 8 1 9	2013-12-02	
13328	9 0 1 9 2	2013-12-01	
13327	7 7 5 1 5	2013-11-30	
13326	3 3 1 0 9	2013-11-29	
13325	7 7 5 9 3	2013-11-28	
13324	1 6 9 6 6	2013-11-27	
13323	5 2 5 7 2	2013-11-26	
13322	1 5 7 9 7	2013-11-25	
13321	8 0 0 9 0	2013-11-24	
13320	3 8 8 7 4	2013-11-23	
13319	9 1 8 3 0	2013-11-22	
13318	7 8 0 0 5	2013-11-21	
13317	4 5 5 2 1	2013-11-20	
13316	8 3 2 4 0	2013-11-19	
13315	4 9 7 9 9	2013-11-18	
13314	7 0 0 7 7	2013-11-17	
13313	7 1 3 4 8	2013-11-16	
13312	4 6 9 6 1	2013-11-15	
13311	6 9 4 2 0	2013-11-14	
13310	8 7 3 7 3	2013-11-13	
13309	3 0 8 9 4	2013-11-12	
13308	2 5 7 3 1	2013-11-11	
13307	5 9 8 8 1	2013-11-10	
13306	1 2 0 6 5	2013-11-09	
13305	2 3 8 1 7	2013-11-08	
13304	0 1 4 8 4	2013-11-07	
13303	8 2 0 0 2	2013-11-06	
13302	3 1 6 0 1	2013-11-05	
13301	3 7 6 4 1	2013-11-04	
13300	1 9 2 4 1	2013-11-03	
13299	0 8 7 6 6	2013-11-02	
13298	3 3 7 5 3	2013-11-01	
13297	3 8 9 9 5	2013-10-31	
13296	5 5 7 1 2	2013-10-30	
13295	8 2 0 5 3	2013-10-29	
13294	7 3 2 6 1	2013-10-28	
13293	4 2 1 8 6	2013-10-27	
13292	9 4 9 4 2	2013-10-26	
13291	5 5 6 6 4	2013-10-25	
13290	6 6 3 0 0	2013-10-24	
13289	6 0 7 7 4	2013-10-23	
13288	9 2 6 8 8	2013-10-22	
13287	9 0 9 7 3	2013-10-21	
13286	2 4 7 5 4	2013-10-20	
13285	5 7 1 5 6	2013-10-19	
13284	8 5 4 8 8	2013-10-18	
13283	3 1 4 3 1	2013-10-17	
13282	9 0 1 1 2	2013-10-16	
13281	9 9 7 5 9	2013-10-15	
13280	5 7 5 0 8	2013-10-14	
13279	9 0 0 6 3	2013-10-13	
13278	3 9 3 8 3	2013-10-12	
13277	4 5 3 8 7	2013-10-11	
13276	8 4 5 5 5	2013-10-10	
13275	1 6 5 1 0	2013-10-09	
13274	6 9 5 8 0	2013-10-08	
13273	4 1 8 6 5	2013-10-07	
13272	6 9 0 8 6	2013-10-06	
13271	7 9 1 6 9	2013-10-05	
13270	2 5 3 9 2	2013-10-04	
13269	3 0 5 7 8	2013-10-03	
13268	8 3 1 2 1	2013-10-02	
13267	9 1 5 0 3	2013-10-01	
13266	9 2 6 2 9	2013-09-30	
13265	8 2 1 3 4	2013-09-29	
13264	0 3 5 3 6	2013-09-28	
13263	5 2 1 9 4	2013-09-27	
13262	4 3 3 2 0	2013-09-26	
13261	5 6 3 4 8	2013-09-25	
13260	8 5 4 2 4	2013-09-24	
13259	0 4 4 2 0	2013-09-23	
13258	9 3 0 7 3	2013-09-22	
13257	6 2 7 6 2	2013-09-21	
13256	2 8 6 7 0	2013-09-20	
13255	0 1 5 5 1	2013-09-19	
13254	8 3 8 9 8	2013-09-18	
13253	6 8 7 5 6	2013-09-17	
13252	9 7 8 2 4	2013-09-16	
13251	6 5 9 1 3	2013-09-15	
13250	7 1 4 2 3	2013-09-14	
13249	6 9 0 5 5	2013-09-13	
13248	4 7 7 7 3	2013-09-12	
13247	6 7 3 0 8	2013-09-11	
13246	2 7 4 5 5	2013-09-10	
13245	3 0 4 3 7	2013-09-09	
13244	6 4 2 4 7	2013-09-08	
13243	4 8 1 8 9	2013-09-07	
13242	5 1 1 2 4	2013-09-06	
13241	8 6 6 8 6	2013-09-05	
13240	7 5 1 0 8	2013-09-04	
13239	6 9 2 6 0	2013-09-03	
13238	6 9 5 7 8	2013-09-02	
13237	6 8 2 6 3	2013-09-01	
13236	5 5 7 8 0	2013-08-31	
13235	9 0 9 8 4	2013-08-30	
13234	5 6 5 1 1	2013-08-29	
13233	4 2 2 0 3	2013-08-28	
13232	6 4 7 9 5	2013-08-27	
13231	0 5 9 3 5	2013-08-26	
13230	4 5 2 6 2	2013-08-25	
13229	2 9 0 6 7	2013-08-24	
13228	7 5 6 6 8	2013-08-23	
13227	5 5 9 0 3	2013-08-22	
13226	0 8 3 8 2	2013-08-21	
13225	9 5 2 2 1	2013-08-20	
13224	0 0 0 0 9	2013-08-19	
